review_id,appid,lang,steam_language,eligible_target_buckets,precision_tiers,matched_keyword_families,text_len
181095795,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,12
181247599,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,31
181286815,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,19
181304889,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,52
181424862,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,26
181601980,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:挂,50
181675998,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,18
181698399,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,90
181836208,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,54
181845371,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,13
181860818,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,58
181940377,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,13
181966983,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,52
182049168,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,43
182156616,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:举报,124
182243051,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,28
182249187,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,4
182402586,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,56
182405528,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,154
182479517,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:锁头,38
182479988,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,37
182632826,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,57
182723394,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,109
182744997,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,123
182895397,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,15
183017728,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,32
183057426,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:举报,23
183284494,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,90
183291228,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,9
183484750,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,13
184013899,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,17
184076514,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,54
184279790,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,32
184530292,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,5
184670082,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,73
184717829,1517290,zh,schinese,cheating_governance,high,cheating_governance:high:外挂→官方不管,18
184750147,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,28
184801386,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,10
184806278,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:举报,25
184816621,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,5
184820233,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,22
184894341,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,203
184987545,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:透视,10
185152557,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,18
185164755,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,40
185177873,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:锁头|cheating_governance:broad:举报,87
185191251,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,42
185340975,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,8
185343456,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,124
185674963,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,48
186014081,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,8
186465019,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,26
186641609,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,11
186663339,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,47
186744579,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,23
186873321,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,49
186885199,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,29
186969966,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,114
187047229,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,122
187137019,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,133
187179599,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,37
187201072,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,114
187230045,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,40
187277244,1517290,zh,schinese,cheating_governance,broad|high,cheating_governance:high:外挂→官方不管|cheating_governance:high:官方不管→外挂|cheating_governance:broad:外挂,158
187439788,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,29
187535660,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,111
187556578,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,73
187615646,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,35
187701985,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,147
187713460,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,148
187887118,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,11
187892960,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,32
188023520,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,14
188030529,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,60
188120294,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,6
188179193,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,40
188194645,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,82
188333838,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,9
188480757,1517290,zh,schinese,cheating_governance,broad|high,cheating_governance:high:外挂→官方不管|cheating_governance:broad:外挂,10
188501014,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,23
188575513,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,20
188631508,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,29
188798019,1517290,zh,schinese,cheating_governance,broad|high,cheating_governance:high:外挂→官方不管|cheating_governance:broad:挂,53
189427794,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,25
189671193,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,104
189685057,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:举报,65
190455914,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,12
190639226,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,23
190691212,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,257
190890911,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,28
190895692,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,23
191052875,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,368
191070770,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,9
191149971,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,9
191203450,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,143
191236121,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,76
191806709,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,5
191905144,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,15
192936678,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,234
193404807,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,41
193410784,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,38
193490561,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,57
193816636,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,246
194208737,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,84
194209879,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,53
194378621,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,175
194413458,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,99
194471517,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:锁头,106
194653676,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,17
194759316,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,20
195145368,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,313
195383130,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,11
195410558,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,139
195413863,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,5
195415037,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,64
195456940,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:透视,83
195540014,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,32
195825839,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,10
195829722,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,61
195839369,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,29
195888465,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,51
195903132,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,35
195976927,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,19
195978018,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,35
195998074,1517290,zh,schinese,cheating_governance,broad|high,cheating_governance:high:反作弊摆设|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,130
196048239,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,22
196053739,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,17
196056859,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,17
196066882,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,71
196078102,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,35
196126786,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,69
196129832,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,16
196146702,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,37
196174452,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,34
196176692,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,31
196176953,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:挂,22
196215406,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,42
196232855,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,19
196311854,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,46
196313616,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,51
196313776,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,30
196373610,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,33
196376235,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,44
196451463,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,31
196459036,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,126
196538888,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,70
196613898,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,20
196784967,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,36
196806287,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,131
196890372,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,139
196975408,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,24
197181159,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,40
197275510,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,66
197298778,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,36
197390240,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,44
197392791,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,59
197476668,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,29
197546541,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,57
197551820,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,17
197681153,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,93
197700110,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,85
197704146,1517290,zh,schinese,cheating_governance,broad|high,cheating_governance:high:反作弊摆设|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,203
197705738,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,40
197737049,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,19
197758175,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,42
197770765,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,39
197784678,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,182
197798993,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂|cheating_governance:broad:作弊,95
197844487,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,57
197880435,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,17
197885001,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,248
197953156,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,30
197963218,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,22
197977755,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,19
198042214,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,14
198085977,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,46
198102478,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,49
198104375,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,25
198161482,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,37
198179807,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,37
198184684,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,38
198247998,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,172
198265093,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,160
198268850,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,5
198280812,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,37
198337670,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,23
198365247,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,122
198438618,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,58
198441039,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,55
198548679,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,40
198623183,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,23
198729431,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,31
198766007,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,79
198809815,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,107
198882537,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,88
198892055,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,43
198908888,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,18
198961156,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:锁头,590
198981252,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,61
198989360,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,51
199000044,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,11
199035485,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,45
199107535,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,93
199279072,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,77
199300864,1517290,zh,schinese,cheating_governance,high,cheating_governance:high:外挂→官方不管,13
199334421,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,24
199336548,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,40
199356461,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,59
199363142,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,75
199367229,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,8
199591084,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,888
199613751,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,100
199679040,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,171
199779085,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,31
199785578,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,36
199972189,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,15
199978345,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,99
200011161,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,48
200013668,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,109
200023200,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,8
200124991,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,6
200134726,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,73
200146197,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,18
200158854,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,20
200197114,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,53
200204590,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,122
200215841,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,24
200222270,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,53
200222979,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,37
200257487,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,32
200295331,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,38
200359899,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,51
200369101,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,77
200374463,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,158
200561312,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,5
200662947,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,67
200744248,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,18
200766231,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,86
200770762,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,62
200802930,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,20
200817002,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,25
200845838,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,65
200897325,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,11
200899203,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,7
200906496,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,56
200908855,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,24
200927087,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,53
200936185,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,25
200979263,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,8
200989277,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,62
200991168,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,17
201073757,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,30
201085917,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,77
201118870,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,21
201129846,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,18
201137489,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,96
201147965,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,36
201187321,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,237
201193552,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,112
201263296,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,10
201278153,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,33
201287763,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,98
201291413,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,53
201331701,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,128
201349919,1517290,zh,schinese,cheating_governance,broad|high,cheating_governance:high:外挂→官方不管|cheating_governance:high:官方不管→外挂|cheating_governance:broad:外挂,26
201364242,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,36
201402214,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,39
201408581,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,8
201433255,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,38
201441000,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊,104
201479827,1245620,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,76
201490039,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,25
201491244,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,146
201492766,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,78
201501682,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,22
201565861,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:挂,163
201630820,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,516
201684800,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,15
201692506,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂,81
201696253,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,26
201709769,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:外挂|cheating_governance:broad:作弊|cheating_governance:broad:反作弊,32
201729678,1517290,zh,schinese,cheating_governance,broad,cheating_governance:broad:作弊|cheating_governance:broad:反作弊,686
